67.0|[3005,4334,2052,4137,1762,2531,1109,644,1940,1542,3283,4253,3473,1180,645,1052,10,4427,640]
180.0|[3210,1442,117,3670,785,26,4526,1391,3659,1,640,1]
64.0|[2655,4565,4714,2901,1939,2979,2718,3254,1818,649,1393,3520,486,4611,1054,1750,2324,640]
125.0|[4761,1612,18,2398,3714,3479,2028,343,3707,2718,1,3659,3473,1]
109.0|[3992,2168,3438,1823,2793,2858,795,1063,1621,1821,17,910,4553,3146,4249,2455,1]
20.0|[4807,3780,3013,2417,643,184,3283,640,1051]
61.0|[1663,2924,3919,4098,1394,646,1832,1696,1186,3250,640,915,911,1938]
102.0|[4557,1994,2682,960,2324,2341,24,1205,1312,3553,3247,1391,1300,783,482,1,341]
184.0|[602,3559,341,3578,1084,1945,950,4320,4428,4082,1]
129.0|[862,3393,3054,4695,2213,351,1200,1,4318,1191,1687,912,1299,183]
18.0|[3628,2125,4740,4202,3759,3615,3558,2257,3341,1392,1186,3757,912,2327,4249,2648,2850,341]
198.0|[1892,631,2031,4135,2395,1689,3090,1390,641,1]
94.0|[2083,1712,487,1222,2534,1751,2340,3205,2851,1824,2914,3659,3897,2575,1686]
137.0|[661,2058,1422,1138,391,2461,4585,3608,3096,193,194,2647,1052,3420]
6.0|[3367,3037,4749,642,2788,3555,3988,1831,4760,2735,26,3555,2649,4250,3284,2255,184,3757,1180]
101.0|[797,3473,1112,1112,249,2728,3827,3294,781,2850,482,1937]
96.0|[4353,3284,1523,491,2885,2652,2914,482,2531,343,4524,3248,1392,3611,485,910,2850,2326,344,1469,1300,781]
91.0|[2594,2310,4178,4614,214,1476,22,2114,1,3811,2916,919,3484,916,1181,910,2575,1]
41.0|[2147,1627,1226,919,1417,4599,910,1190,1393,2916,3661,4170,1819,4082,3943,1,781]
98.0|[2433,815,3522,968,706,1186,2578,1469,4250,3474,185,4459,645,3988,1183,4034,2456,2107]
26.0|[3976,3870,1320,3990,2389,19,40,4738,2259,1182,3247,2579,3608,3943,1300,2029]
65.0|[3467,2651,2193,3675,4665,1051,1]
100.0|[30,2708,3812,2521,3339,4140,3855,3254,2521,4427,2577,482,2647,910,2107,183]
160.0|[3613,1008,4536,2195,3905,1975,3385,2977,2326,2913,4392,1180,482,1180,640,1]
192.0|[776,3619,2521,2389,2]
137.0|[1972,2729,840,90,226,1713,4358,212,3664,485,3147,3338,3553,183]
161.0|[880,206,4501,1489,4146,1060,2109,3383,4780,4320,918,3283,6,3805,1390,1180,482]
182.0|[4468,1649,301,3429,4353,1884,2919,2331,2979,2916,2107,1687,1182,485,2109,4665,1470,2256,3381,781,910,183]
198.0|[1892,631,2031,4135,2395,1689,3090,1390,641,1]
192.0|[331,3759,1960,3341,1475,3852,2855,4801,4665,1300,4392,183,2028,482,1]
192.0|[944,4354,149,2871,4137,2727,353,2529,493,1617,3383,3989,4637,2028,2575,1051,1180,1]
188.0|[776,3619,2521,2389,2]
183.0|[2060,318,4780,3718,1750,2109,3149,14,1938,2107,640,1541,183]
178.0|[312,3265,3343,791,788,3147,4172,490,910,482,1]
173.0|[1033,696,807,2917,2260,1543,3033,3421,344,189,2455,344]
166.0|[602,3559,341,3578,1084,1945,950,4320,4428,4082,1]
164.0|[4468,1649,301,3429,4353,1884,2919,2331,2979,2916,2107,1687,1182,485,2109,4665,1470,2256,3381,781,910,183]
161.0|[3210,1442,117,3670,785,26,4526,1391,3659,1,640,1]
158.0|[593,709,344,800,3578,347,1390,1939,2786,3897,1,4,183,2028,2575,910]
156.0|[2283,1826,450,2329,4144,2923,3204,2035,1390,910]
149.0|[3097,1156,1632,1184,2866,3257,663,2455,1541,4738,2391,2916,347,2850,3342,1186,498,2388,184]
148.0|[589,2435,790,189,1183,797,482,341,482]
142.0|[1155,4354,2525,3856,564,3898,4034,186,346,1301,483,1051,484,482,910,183]
133.0|[1772,2196,1011,3474,391,1760,207,3035,3709,3899,1306,3622,191,1059,1944,3381,346,1938,1299,1053,2976]
138.0|[1946,1153,484,3298,661,646,4693,2403,3433,2266,508,3248,1057,784,1]
137.0|[2354,583,2043,3612,2274,248,4397,183,1395,651,4,2029,911,1939,2,3553,1051,482]
127.0|[880,206,4501,1489,4146,1060,2109,3383,4780,4320,918,3283,6,3805,1390,1180,482]
118.0|[3613,1008,4536,2195,3905,1975,3385,2977,2326,2913,4392,1180,482,1180,640,1]
3.0|[4804,2393,1941,4004,1052,1198,494,3518,482,652,4108,2521,2389,3619,2]
152.0|[482,341,482,797,1183,589,189,790,3286,3660,183,1072,1068,361,3663,2324,4285,184,781,1194,2183]
115.0|[1180,4146,206,1060,4320,918,1489,1390,3283,3383,6,4501,4780,482,3805,2109,4178,97,1083,4717,911,2653,4034,911,183,910,3384,4503,2456,2786,183]
128.0|[2109,1390,4780,880,4320,3383,918,4501,3283,1060,1180,482,3805,206,6,3149,1541,1750,183,2109,1938,2107,4780,2060,14,640]
127.0|[4780,1489,880,1060,3383,4320,206,482,1180,3283,3805,6,1390,918,2109,4501,4430,1,1060,1393,7,1,1,2517,3991,3555,782,640,3905,1390]
103.0|[2183,1269,2598,1892,2975,1479,193,3608,3153,1,186,1752,912,1302,185,3659,3473,2718,3707,3479,1,1,18,4761,2398,2028,3714,343]
8.0|[4252,1617,1397,3500,4458,1,1819,341,1397,483,1310,4665,1,3341,482,183,4392,1300,2855,3759,3852,4801,2028,1960,1475]
27.0|[4780,1750,3718,1541,14,183,3149,2060,1938,2109,640,2107,2060,2109,1541,14,2107,3149,1938,3718,1750,640,4780,183]
8.0|[1819,341,4252,483,1,1310,3500,1397,1617,1397,4458,2812,1548,1838,930,3757,341,1640,640,490,1052]
65.0|[3553,482,2274,2,4,1939,3612,183,4397,248,911,2029,651,1395,2354,2043,1051,24,183,1183,4552,1939,1817,3662,1051,3284]
116.0|[2579,4034,1088,3090,1390,3897,1941,1146,1941,4288,4801,3718,2456,1064,3033,1469,485,1181,2324,5,2517,4035,3553,183,1713,4358,3147,3338,3664,485]
100.0|[2266,1051,3553,3805,432,2979,2982,4133,2179,1051,1057,3,184,2060,199,1,4034,3202,2109,183,2256,3381,3429,1884,1470,2916,2979,4353,1649,1687,910,2107,781,2919,1182]
48.0|[2435,482,482,341,189,790,797,1183,3248,2266,4693,661,1057,1946,508,3433,1,3298,646,784,484,2403]
13.0|[3836,1,1,7,640,3991,4430,1390,1,1393,1060,782,3905,3555,2517,3343,482,791,788,4172,3147,3265,1,490,910]
78.0|[3423,4586,910,3663,4393,1554,3775,3609,642,2041,1057,559,10,1546,2791,4250,1945,1,1084,950,3559,4428,4082,3578,341,4320]
84.0|[2525,4034,4354,186,483,3856,3898,1051,183,1301,482,564,910,346,484,3343,910,3265,791,4172,788,490,3147,1,482]
73.0|[1469,3608,3943,1182,2916,184,3095,1503,482,1750,4318,347,709,2575,1390,3578,1,4,183,800,344,1939,3897,910,2028,2786]
97.0|[800,2575,3578,183,1390,2786,4,347,709,1,1939,2028,344,3897,910,3553,3338,485,4358,90,1972,212,2729,183]
18.0|[4144,2283,1826,910,3204,1390,2329,2035,2923,1054,4392,4235,912,1625,2518,3094,1181,2859,1945,3710,910,4637,1686]
86.0|[1687,3054,862,3393,351,912,1,1299,183,4318,1191,353,3989,2529,4637,1051,2727,1,944,2575,2871,1617,493,2028,3383,4354,1180]
106.0|[1543,3421,344,189,2455,696,344,807,2917,3033,2260,4133,1057,3202,3805,2179,3,199,432,2266,2982,2979,4034,3553,2060,184,1051,1,1051]
162.0|[3210,117,1,1391,3670,640,4526,26,3659,785,1,508,1057,661,1946,3433,2266,4693,484,3248,1,646,784,3298,2403]
173.0|[1543,3421,1033,189,807,2260,2917,344,2455,344,3033,1469,4288,4034,1941,1088,1941,5,1064,2579,4801,1390,3033,2324,2456,2517,4035,3897,1181,485,3090]
58.0|[3210,3659,1,4526,1391,3670,1442,640,1,26,785,2196,3622,1059,1760,1938,1944,346,391,207,1053,191,1306,3035,3474,3709,2976,1299,3899,3381]
168.0|[2255,3339,346,3202,3554,1066,4527,1939,3663,482,341,1183,2389,640,2255,4213,788,950,1945,4428,602,1,3559,4082,4320,3578,341]
140.0|[391,3035,346,3381,3709,3622,3899,1760,1299,2976,1053,1011,3474,1059,191,1306,1944,1938,1,1892,4135,3090,2031,2395,1689,641,1390]
112.0|[2028,493,353,944,4354,2871,4637,1,1617,2727,3989,2529,1051,3383,4137,2575,1180,97,910,1083,183,2786,183,4717,2653,2456,4503,3384,4034,911,4178,911]
88.0|[1200,862,4318,183,3054,1191,3393,1,912,1687,4695,351,1299,1057,4133,2979,3805,1051,4034,2982,1051,3,199,1,2179,184,3553,3202,2266]
13.0|[4780,1938,2060,183,3149,2109,3718,1750,1541,2107,640,14,3090,2395,1,1689,4135,1892,1390,641,2031]
98.0|[2729,1713,183,1972,3338,840,226,90,3553,3147,485,212,910,2035,2329,1390,1826]
185.0|[2521,2389,2,3619,183,1750,640,318,1541,2060,1938,14,4780,3149,2109,2107]
27.0|[1060,3836,1,782,1390,1,3555,3905,2517,7,1393,640,1,4430,3991,498,3033,2657,1183,3901,2652,2278,2605,4318]
1.0|[2455,1184,2916,2850,4738,2866,1186,2388,498,663,3257,2391,184,347,1541,1632,3097,3342,482,910,788,791,1,3265,3147,3343,4172,490]
109.0|[3663,2022,184,183,2324,781,483,1397,341,1397,1617,1310,1,4252,4458,1819]
105.0|[1,3202,2179,2060,2266,4133,3805,1057,1051,2979,2982,4034,3553,432,3,184,1051,199,1393,7,1,4430,3905,782,3555,3991,2517,1390,640,1,1060,1]
123.0|[2518,1054,3094,2859,1009,1625,1686,1945,1181,912,3710,910,4637,4392,800,709,1939,3897,910,183,1390,2786,4,1,344,2028,2575,347]
109.0|[4252,4458,1617,1397,341,874,1819,483,1,1180,640,1,2326,4392,3613,482,1180,3905,4536,2195,2977,3385,2913]
65.0|[4717,4178,4503,183,910,911,2653,3384,2786,2456,4034,911,183,1083,1395,3612,1939,248,183,2043,2354,482,4,3553,2274,1051,2029,651,911,4397,2]
138.0|[641,4135,1,2395,3090,2031,1689,1390,1892,183,1395,2,1939,2274,651,3612,1051,482,2029,583,4397,2354,911,4,3553,2043]
152.0|[790,189,482,341,1183,797,589,482,1939,4482,183,3284,1051,1817,4552,1183]
42.0|[4249,823,655,3227,4397,4427,2576,2580,4552,785,3033,1943,1662,483,3246,2660,1051,341,1,1]
94.0|[661,2058,1422,1138,391,2461,4585,3608,3096,193,194,2647,1052,3420]
47.0|[2073,2474,2116,2941,4639,2324,4254,3671,4213,3822,3659,1184,4287,3663,3660,3944,4458,640,1]
13.0|[3178,2275,4145,1051,4326,4190,4759,3564,194,3423,1750,3090,4036,4493,1,1]
67.0|[2517,2357,1244,3292,187,1686,3228,1690,1051,3852,1473,341,1393,2913,1751,341]
47.0|[3005,4334,2052,1180,1762,2531,1109,644,1940,1542,3283,4253,3473,4137,645,1052,10,4427,640]
28.0|[3916,3361,3769,2852,4783,4210,1948,2617,2259,1064,489,1051,2,2324,183]
193.0|[331,3759,1960,3341,1475,3852,2855,4801,4712,1300,4392,183,2028,482,1]
75.0|[2931,836,2242,1471,2030,2110,1309,3202,2028,482,641,183]
51.0|[3467,2651,2193,3675,4665,1051,1]
17.0|[1713,3502,2602,227,676,17,3760,1064,1618,3382,919,2179,3283,781]
136.0|[1772,1760,1011,3474,391,2196,207,3035,3709,3899,1306,3622,191,1059,1938,1944,346,3381,1299,1053,2976]
126.0|[880,2039,4560,1489,4146,1060,2109,3383,4780,4320,918,3283,6,3805,1390,1180,482]
195.0|[944,4354,149,4562,4137,2727,922,2529,493,1617,3383,3989,4637,2028,2575,1051,1180,1]
64.0|[1067,3473,2816,2816,249,2728,3827,3294,1051,2850,482,1937]
74.0|[3992,2168,3438,1823,2793,2858,795,1063,1621,2917,17,910,4553,3146,4249,2455,1]
61.0|[2083,1712,3205,2340,2534,1751,3659,487,2851,1824,2914,1222,2575,3897,1686]
56.0|[1753,2130,526,702,1838,2664,2467,3050,2343,3618,930,3770,9,2388,914,3425,2031,3284,910,4318,781,783,641,1051,482,1]
79.0|[2644,184,2404,3338,3706,2786,2850,1544,4130,3706,2,482]
22.0|[3587,1826,2033,2975,4231,362,3898,1492,4254,4359,2796,1071,183,483]
181.0|[136,3399,2126,682,4287,489,3897,4034,640,910,482,183]
90.0|[2554,565,1067,926,201,3353,2735,209,3037,2324,486,4210,193,2455,641]
37.0|[365,2984,3598,4392,2987,1896,3807,2332,2032,376,3148,2256,1183,911]
20.0|[3927,4830,4294,1486,1825,193,2110,4428,1941,1067,4824,2260,3202,3985,3516,1,1180,2,482]
82.0|[562,804,3900,4343,19,2586,1556,202,646,2394,3758,2,2853,1057,3758,196,3036,1181,1051,910]
176.0|[507,3300,3390,610,4036,2032,1558,3609,2918,1756,1949,784,3248,349,3036,4611,643,345,1,1687,1689,1937,7,642,3090,341]
92.0|[2657,1332,2143,567,2812,4640,3093,3097,4737,1552,2584,2326,2110,3473,3760,3284,3091,4712,2]
68.0|[918,1742,389,2863,4217,912,3149,187,1052,184]
147.0|[746,916,3059,4396,4558,3772,4251,4585,3150,1052,2915,2718,3706,2028,1051]
32.0|[2832,2994,4412,3418,341,911,2255,2850]
40.0|[1056,4570,2151,1978,2789,4036,1194,3477,4493,786,3897,1937,183]
183.0|[137,4825,1716,3561,529,2186,1545,482,1817,187,2913,2647,184,2324,781,1]
24.0|[3739,3587,3427,1217,2258,2524,2324,341,1,1180,640,1]
38.0|[507,4190,2833,2528,1476,2532,3517,2577,345,2186,4493,2324,183,341,3283]
48.0|[4690,4789,2219,650,2522,1516,341,2259,354,2256,183]
2.0|[2876,931,3355,4701,1469,3266,4555,787,342,2720,2456,483,1,1]
169.0|[123,3123,3382,521,4040,3044,2337,3,1392,4665,649,2576,1469,2108,341]
42.0|[1796,3128,3248,186,1628,1055,783,3757,1938,344,1751,2717,3283,1,341]
119.0|[2030,737,2126,4088,543,1753,3668,2465,948,3558,1474,1192,499,1180,3423,3944,196,3810,3614,2975,3706,2915,3555,3758,3659,484,486,3090,1051,1]
41.0|[1081,3175,2961,2522,2647,2575,3033,3706,506,2108,783,482,3659,4082,482,2255,341,640]
198.0|[1892,631,2031,4135,2395,1689,3090,1390,641,1]
192.0|[944,4354,149,4562,4137,2727,922,2529,493,1617,3383,3989,4637,2028,2575,1051,1180,1]
193.0|[331,3759,1960,3341,1475,3852,2855,4801,4712,1300,4392,183,2028,482,1]
189.0|[331,3759,1960,3341,1475,3852,2855,4801,4665,1300,4392,183,2028,482,1]
188.0|[944,4354,149,2871,4137,2727,353,2529,493,1617,3383,3989,4637,2028,2575,1051,1180,1]
184.0|[776,3619,2521,2389,2]
176.0|[2521,2389,2,3619,183,1750,640,318,1541,2060,1938,14,4780,3149,2109,2107]
172.0|[2060,318,4780,3718,1750,2109,3149,14,1938,2107,640,1541,183]
175.0|[137,4825,1716,3561,529,2186,1545,482,1817,187,2913,2647,184,2324,781,1]
172.0|[136,3399,2126,682,4287,489,3897,4034,640,910,482,183]
162.0|[312,3265,3343,791,788,3147,4172,490,910,482,1]
160.0|[507,3300,3390,610,4036,2032,1558,3609,2918,1756,1949,784,3248,349,3036,4611,643,345,1,1687,1689,1937,7,642,3090,341]
152.0|[1033,696,807,2917,2260,1543,3033,3421,344,189,2455,344]
153.0|[1543,3421,1033,189,807,2260,2917,344,2455,344,3033,1469,4288,4034,1941,1088,1941,5,1064,2579,4801,1390,3033,2324,2456,2517,4035,3897,1181,485,3090]
147.0|[123,3123,3382,521,4040,3044,2337,3,1392,4665,649,2576,1469,2108,341]
148.0|[2255,3339,346,3202,3554,1066,4527,1939,3663,482,341,1183,2389,640,2255,4213,788,950,1945,4428,602,1,3559,4082,4320,3578,341]
146.0|[602,3559,341,3578,1084,1945,950,4320,4428,4082,1]
139.0|[4468,1649,301,3429,4353,1884,2919,2331,2979,2916,2107,1687,1182,485,2109,4665,1470,2256,3381,781,910,183]
122.0|[3210,117,1,1391,3670,640,4526,26,3659,785,1,508,1057,661,1946,3433,2266,4693,484,3248,1,646,784,3298,2403]
127.0|[3210,1442,117,3670,785,26,4526,1391,3659,1,640,1]
17.0|[1300,1,2855,183,1960,4392,3759,4801,3341,4665,482,2028,1475,3852,1938,1750,2,2389,4780,3149,640,14,2107,3619,1541,2060,183,2109,2521]
2.0|[3991,482,1393,7,1489,2109,782,3805,1,1060,3905,4320,4430,1,640,3283,206,1060,3555,1390,1,918,1390,1180,2517,3383,4501,6,4780,2395,1390,1892,4135,1,641,1689,2031,3090]
112.0|[3759,1300,183,1475,482,1960,4665,3852,1,4392,2855,3341,2028,4801,3150,2718,3706,2915,916,4396,746,4558,4585,3772,4251,1051,2028,1052]
63.0|[482,489,3399,2126,640,682,4034,3897,910,183,4287,4392,1625,3710,1054,1939,2518,800,2859,910,4,1390,2028,2575,2786,1,1181,3094,1686,910,3897,4637,709,347,344,1945,912,183]
82.0|[484,3856,346,910,183,3898,483,1051,4354,482,2525,186,4034,1301,564,1059,1760,1306,3035,2976,3709,3381,2196,207,1299,191,1938,1772,3622,1053,391,3899,346,3474,1944]
154.0|[1543,807,2260,344,2455,1033,3421,2917,3033,344,189,14,640,1541,4780,183,2107,1938,2109,1750,3718,3149]
113.0|[1051,3706,3772,4396,916,3059,2915,1052,2028,746,4558,1750,3149,2389,2109,14,640,2521,2107,2,1938,1541,183]
5.0|[3284,183,189,4552,1183,341,1051,4482,790,482,1817,482,1939,1183,797,1,4135,2031,3090,641,1689,1390,2395,1892]
135.0|[2403,3298,508,484,1946,1057,3433,1,4693,784,661,646,2266,3248,1884,1182,2107,183,781,3381,485,2979,2256,2916,4353,301,2331,1470,2919,910,2109,1687,4665]
107.0|[651,3090,641,4,183,2031,2354,583,1051,2,1395,2395,2043,1939,4397,2029,911,1892,482,4135,3553,3612,1689,2274,1390,1,1543,2260,3033,3421,2917,807,344,2455,189,344]
109.0|[3035,1306,1760,1299,1944,2196,391,3381,3474,1011,1053,191,1938,3709,346,3899,207,1059,2976,183,4392,3759,482,1960,3852,1475,1300,4801,4712,3341,1,2855,2028]
34.0|[391,1306,1053,1299,2196,3709,207,346,3899,1772,3474,1760,1944,3622,3035,2976,3381,191,1938,1059,1390,2923,1826,3204,910,2035,2329,2283,4144]
190.0|[1051,353,1617,4137,4354,944,149,3989,493,4637,2028,3383,1,1180,2575,2727,26,640,3433,1946,4526,646,1,784,785,1391,1057,508,484,1,1,3659]
102.0|[583,1051,3090,1390,2395,641,482,1689,651,4397,4,1,911,183,2274,3553,1939,4135,2,2029,2043,3612,1395,2031,2266,3298,1,646,661,1946,508,784,3433,4693,2403,1057,484]
0.0|[2,3619,2521,2389,3090,1,4135,1892,1390,2031,2395,1689,641]
158.0|[1756,1937,610,1689,1687,784,1,643,345,507,3090,1558,3609,349,2918,4036,7,3036,3248,1949,2032,642,341,3149,183,14,2389,1541,3619,4780,1750,2521,2107,1938,2109,2,640]
39.0|[3204,4144,2035,2923,1826,910,2329,2283,1390,3421,2455,344,2917,3033,1543,807,344,2260,189,696]
19.0|[2395,1939,1395,4135,1390,2029,3612,183,2,1,1892,482,3553,2354,651,641,2274,1051,2043,4,911,1689,2031,4397,3090,1,3670,3210,3659,4526,26,1,640,1391,785]
6.0|[1489,4780,1,1390,7,3905,4501,3555,1,482,6,1393,782,3991,3283,1390,2109,2517,1060,4430,3805,1060,918,1180,640,3383,4320,206,1,4665,1960,3341,1,482,4392,1300,4801,2028,1475,3852,3759,2855,183]
177.0|[4825,187,137,184,1545,2324,1817,1,482,3561,2913,781,2647,2186,2109,4560,482,918,2039,1390,1180,3383,4320,4146,6,4780,1060,3805,3283]
170.0|[318,3149,4780,1750,14,1541,183,2109,2521,2,2107,640,1938,2389,3619,2329,2923,910,1826,2035,1390,3204]
137.0|[1649,1182,301,1884,2979,2919,4353,485,4468,2916,2107,2256,4665,183,3429,2109,3381,1687,781,1470,910,344,1543,344,189,2455,3421,3033]
29.0|[1470,1182,910,3381,4665,2256,2979,1649,183,781,2916,485,2107,2109,3429,2331,4353,1687,4468,1884,2919,2108,521,3123,4665,649,3,2576,341,1469,3044,1392,3382,2337,4040]
99.0|[1474,3614,2030,1051,737,196,3810,3423,3555,3944,484,2975,1753,3090,3659,3758,1,3706,2915,1180,1938,391,191,3474,3381,1760,1059,1944,3899,3709,1299,346,3035,207,2976,1772,2196,1306,1053]
33.0|[3622,1944,1299,3899,3381,3035,207,2976,3709,1053,1760,3474,191,1938,1772,1306,2196,1059,346,391,1470,2107,1884,2916,2919,4468,2109,2979,3381,1182,4353,1687,781,1649,2256,485,183,3429,2331,4665,910]
8.0|[4392,183,3852,1,1300,3759,1960,4665,2028,2855,482,1475,3341,4801,2727,2871,2028,3989,1180,944,2575,3383,4637,1,4137,353,1051,1617,2529,4354,493]
118.0|[2786,1390,800,2028,347,4,3897,593,344,910,1939,183,2575,1,183,482,1475,2028,1300,3341,4801,4665,2855,3852,1,4392,1960,3759]
