95.0|[698,2306,3255,3218,1191,1825,2719,1818,3033,3759,3146,342,184,1051,783,782,781]
144.0|[2280,1373,932,3474,1627,2669,26,914,3283,910,2517,910,642,185,1180,183,781,1]
75.0|[2592,4812,2393,3812,1980,3058,2401,1546,3664,2108,657,497,2112,3555,3283,2853,4712,4493,4210,3419,3035,3033,3381,911,643,1939,4,2179,1]
55.0|[1916,2958,2726,783,789,3204,910,1]
197.0|[1821,4086,170,4325,1064,2109,3424,4713,2583,4760,5,3473,3033]
192.0|[801,1969,2729,1420,2583,135,4498,3044,1619,4037,2913,10,1390,910,1,1937,183]
191.0|[2608,612,941,3943,2190,3283,358,910,6,183]
187.0|[516,768,2729,1942,2790,2859,808,2786,2388,3090,341,2850,1]
184.0|[511,700,4082,1302,209,1193,600,1317,4640,2036,4588,3288,2112,1822,3944,4691,1622,2325,1938,341,1469,3849]
179.0|[945,658,3997,3490,938,2528,3805,298,934,1056,184,2107,1390,3805,643,1055,3762,188,1879]
172.0|[1161,2463,1775,520,1950,1753,1941,1,1]
170.0|[2649,1840,260,110,4562,3383,3560,1826,4325,1472,10,3474,2717,4352,484,1185,4801,183,183,1]
171.0|[1289,690,4459,2651,2724,341,1054,342,1180,1]
166.0|[2480,2413,2739,590,2048,352,2032,3849,3988,3553,640,183]
159.0|[3631,3902,109,10,4399,205,1475,260,2267,1478,3851,27,185,910,3148,2029,4082,910,3659,3985,1,183]
158.0|[4366,2396,1157,3105,3388,4171,2859,4553,1470,2649,3146,3757,1]
151.0|[2388,651,824,386,444,4146,3381,4356,193,3474,2109,2326,3283,3381,1541,2982,4083,3285,2518,1618,2028,1750,2647,1]
147.0|[2401,4264,90,1967,3988,102,3520,2852,3207,3712,1947,1181,184,910,1]
140.0|[877,2133,37,3707,1421,3091,1945,1304,1058,1182,3102,2113,1942,4250,1618,4,184,1]
130.0|[437,1206,4811,1882,689,4668,1880,914,3097,2185,913,187,3,1541,781]
132.0|[279,4585,2630,3475,187,189,483,2259,2788,188,782]
133.0|[278,3264,3830,2793,1067,1392,1542,2851,482,1686,1542,1051,342]
129.0|[435,1362,3560,4496,3947,4612,1937,3805,482,640,640]
125.0|[3706,4148,873,686,2651,1089,2983,4393,3418,4288,1390,3285,4821,342,2028,482]
97.0|[184,2528,658,938,1390,945,1879,1056,643,188,3997,2107,1055,934,3490,3805,3762,3805,925,1129,2388,2256,781,2179,4170,1469,4352,645,3034,4211,353,3757,2975]
69.0|[797,2108,1686,1051,1452,640,1051,2918,642,26,2280,910,1180,2669,781,3283,185,1,3474,1627,932,910,914,2517,183]
76.0|[4496,1362,640,3805,640,3947,482,4612,1937,183,2583,10,1937,4498,1619,910,4037,2913,1,1390,1969,3044,2729,1420,801]
188.0|[2790,1,341,3090,2786,1942,2859,2850,768,2388,1686,640,2108,2918,797,1051,1051]
13.0|[2133,4250,184,1182,1618,3091,1942,2113,1945,4,1304,1,3102,3707,1058,1421,37,4583,1937,3985,1051,797,2,1886,365,4289,2575,781,640]
92.0|[1686,482,3264,1392,1542,2851,2793,1067,3830,1542,342,1051,1469,1401,4130,4780,988,2575,1302,14]
107.0|[3474,26,3283,914,910,642,185,1373,1,910,2280,2517,1180,2669,183,781,4135,2180,1190,2456,482,3033,910,1308,3608]
132.0|[1542,1392,3264,3830,2793,1686,1051,2851,482,1542,278,342,3943,910,3283,6,183]
131.0|[1,521,1051,1750,3147,2461,3564,1236,3519,2458,502,2033,517,4357,1827,2850,640,3805,435,4612,3947,1937,4496,640,482]
109.0|[4035,23,1463,185,1180,3556,2859,2330,1,786,3146,341,482,2519,2520,3093,1051,4083,2179,4611,2918,183,1053,3381,1051]
96.0|[3560,3383,1840,183,1826,1472,1,3474,2717,4562,1185,4352,10,2649,484,183,4325,4801,1129,2256,2388,4211,781,2975,3034,353,4352,3757,2179,925,4170,645,1469]
177.0|[2107,934,188,184,1390,938,1055,298,643,1879,2528,3805,3490,945,3762,3805,1056,658,2651,341,1054,2724,4459,1,342,1180]
74.0|[2388,2850,516,341,2859,1,2786,2790,1942,2729,3090,808,4170,4220,910,784,2,2093,518,183,2647,4392]
65.0|[640,365,797,1051,781,4583,1937,4289,2,1886,2575,3985,1308,2975,785,1937,1390,3291,2868,4717,4779,3556,4616,1700,910,1359,4527,189]
82.0|[3851,260,3148,205,10,183,3902,4082,185,2029,4399,1478,3985,27,2267,1475,1,3659,910,910,3418,2028,2983,342,1089,4288,4393,686,4821,2651,3706,3285,1390,482,4148]
4.0|[2729,516,341,1942,2388,2786,2850,3090,2859,808,1,2790,4325,1821,1064,2109,3424,4713,4760,3473,3033,5,2583,4086]
108.0|[1,1775,520,2463,1950,1,1753,1941,84,2985,4130,1401,988,14,2575,3860,4780,1469,1302]
129.0|[3805,3560,435,640,640,482,1937,4496,4612,3947,341,4691,1317,1938,2036,4082,700,3849,1193,1469,4640,1822,2112,2325,3944,1622,4588,209,1302,511,3288]
164.0|[590,2048,3849,3988,3553,2413,183,640,1390,4527,1937,2975,1700,2868,189,4717,4779,1308,3291,785,3556,910]
131.0|[2729,2790,1,2859,2388,2786,3090,1942,2850,341,516,808,342,2851,1686,2793,278,1392,1542,482,3830,1067,1542,1051]
84.0|[910,185,2029,910,3851,2267,183,10,27,260,205,3659,3902,3148,4399,1,4082,1475,1478,3985,1051,3381,4083,183,1096,2519,2918,1051,3093,1053,2520,2179,482,4611]
81.0|[1,1051,2033,2850,1946,1827,3147,1750,1236,521,4179,517,502,2590,3519,3042,2458,1841,2461,79,4357,1828,2787,1051,1056,4172,1051,2648,1,2717]
19.0|[2517,3283,781,185,910,3474,183,1180,2280,2669,1627,914,1,642,910,26,932,1051,4611,2520,482,1053,3381,2179,1051,3093,2519,1096,4083,2918,183]
181.0|[2255,2458,2654,4249,782,910,3985,491,2458,183,1300,3176,1056,1055,934,2107,938,184,298,1390,1879,3805,3762,643,188,658,3805]
112.0|[3612,1828,1051,2648,1051,1056,1,2717,953,2787,427,4038,4172,188,3849,2480,640,2739,3553,3988,183,2032,352,2048]
74.0|[185,1485,2330,3146,4611,8,3556,2110,1,786,2859,1180,23,4035,341,183,2244,3556,185,2726,1208,1631]
40.0|[4179,1750,2461,521,1236,1841,517,2590,1946,2850,3147,1051,2458,1,2647,3381,4146,3283,386,3285,1,193,2109,3474,4083,2028,1750,4356,651,1541,2518,2388,1618,2326,3381,2982]
7.0|[358,6,2608,3943,183,3283,2190,910,941,1470,3388,3757,1,4553,2649,2396,4366,2859,4171,3105,3146]
26.0|[184,1304,1945,1182,1942,3091,1421,2133,3102,1058,4,1,37,2113,4250,1618,3707,2801,910,2029,2324,2554,1880,24,4132,3473,365,2028,2179,3559]
155.0|[2859,4366,1,2649,4553,2396,1470,1157,4171,3388,3146,3757,2255,3985,910,782,4249,1300,2458,491,2654,2458,183]
128.0|[3146,1180,185,341,4035,2859,786,8,23,4611,2330,2110,1,1485,3556,277,1882,3849,2180,4535,2875,1480,2455,2028,3042,799,3039,4643]
84.0|[10,4352,1185,1,183,3383,1840,484,3474,2649,4325,2717,1472,183,4562,260,4801,3556,8,2859,1485,2110,3146,23,341,2330,786,4035,1,1180,185,4611]
178.0|[3762,2528,938,934,3805,3805,3997,298,658,1055,2107,643,1879,1390,184,188,1056,2,375,482,640,3849,1962,4092,2388,641,2181,208,1180]
24.0|[3033,482,1491,1190,2180,1308,3608,4135,2456,910,223,3482,1880,3559,24,3473,910,2179,2554,365,2801,4257,2029,2324,2028,4132]
69.0|[785,3556,4779,1359,2141,2868,910,2975,1308,4527,1390,1937,2388,516,2790,1,2729,808,1942,2859,2786,3090,2850,341]
82.0|[2630,2788,3475,4585,188,782,2259,483,189,187,3148,910,3851,3659,1475,185,27,3902,205,910,3985,2029,1478,260,2267,1,4082,183]
131.0|[3805,482,3947,640,435,4612,1937,640,4496,3560,3424,3033,3473,4325,1064,4760,4086,1821,5,2583,4713,2109]
6.0|[2,4392,784,195,4220,2647,518,183,2479,4170,910,4086,3033,3473,2583,4325,3424,1064,1821,4713,2109,5,4760]
163.0|[1475,4082,2029,185,3148,1,183,1478,260,3631,910,2267,3985,3659,3851,27,109,3902,910,10,205,4779,189,1937,1390,3291,3556,2975,785,910,1308]
2.0|[341,2850,516,1942,808,2729,2790,2859,1,2388,3090,2786,4583,781,2,797,2575,365,3985,640,1937,4289,1051,1886]
20.0|[3742,4182,3424,2187,3291,2109,351,482,1721,1469,1,183,482]
105.0|[4035,2859,1485,4611,1463,23,185,786,2330,341,3146,2110,8,1,3556,1180]
152.0|[3474,651,824,386,4146,2388,4083,4356,193,444,2109,2326,3283,1541,3381,2518,2028,3285,2982,1618,3381,1750,2647,1]
59.0|[4466,658,3997,3490,938,2528,3338,2085,934,1056,184,2107,1390,3805,643,1055,3762,188,1879]
197.0|[1821,4086,2583,4325,1064,2109,3424,4713,170,4760,5,3473,3033]
100.0|[720,2554,2801,365,3482,3559,4257,1948,4132,2324,2029,1880,2028,3473,2179,910]
27.0|[2987,3233,4552,2221,38,3096,3849,3099,1194,2111,2976,2029,3608,783,1469,781]
9.0|[4624,2415,1472,4253,4570,3615,4087,786,928,522,2917,4780,2655,2389,4691,2179,4318,2718,643]
57.0|[3632,548,3035,4813,1958,2916,3707,1618,1481,1198,4556,2458,2391,792,4638,484,4690,1187,9,1302,2914,1541,3553,1,1]
36.0|[2592,4812,2393,3058,1980,3812,2401,2108,3664,1546,1939,497,2112,3419,3283,2853,4712,4493,4210,3555,3035,3033,3381,911,643,657,4,2179,1]
12.0|[1545,3218,4460,3218,2201,1420,801,2879,2053,815,3147,3422,1182,3611,4082,3146,1,1180,482,1]
171.0|[1161,2463,1775,520,1950,1753,1941,1,1]
48.0|[3916,2633,3485,511,3944,1400,345,4493,1818,2575]
54.0|[2281,3835,3303,407,3608,2647,911,910]
17.0|[2211,2943,1906,2812,954,1698,3944,20,2030,3148,2577,1181,3608,910,482]
90.0|[925,1129,1450,4211,3757,2256,353,4352,645,2179,3034,4170,2388,2975,781,1469]
66.0|[2283,1511,410,232,1184,1880,815,3290,2520,4553,3559,4637,4459,3516,1750,1]
52.0|[1991,533,1896,3735,2650,1055,4042,4779,349,2033,2459,2030,3342,1882,926,3339,782]
36.0|[2562,4464,4055,2031,672,1632,4175,4637,3091,4286,3516,2786]
47.0|[698,2306,3255,3218,1191,1825,2719,1818,3033,3759,3146,342,184,1051,783,782,781]
60.0|[4794,846,1483,1710,1821,4461,3382,914,2392,4034,348,3033,3,1181,1617,2717,482,1]
54.0|[1300,704,947,1523,3299,2189,3946,2109,1541,492,1191,916,1299,781,1]
38.0|[1891,3753,1945,1545,2857,2518,4432,783,188,191,3035,3033,2]
24.0|[3379,2851,4668,3948,4526,3038,1691,2388,2390,2029,2915,3,4082,482,184]
46.0|[4469,2489,490,1349,1193,2060,1484,195,1181,1186,344,2326,186,1299,781,1180]
94.0|[989,1882,1409,19,2579,3095,2432,3811,1629,1553,4324,4493,344,3382,4210,3381,1686,348,2324]
54.0|[2511,2726,2474,2459,26,2324,188,3473,2324,1542,911,1937,1]
36.0|[2807,3166,696,3173,517,4748,3283,2850,1939,910,640,183]
116.0|[571,2983,4133,3499,71,48,4173,3421,2787,2396,2717,2517,1541,644,640,781]
120.0|[47,1268,275,1058,3990,1306,3518,1686,2647]
34.0|[4288,3085,1955,1054,3212,3291,1752,2109,2255,4392,2,640]
192.0|[775,50,1937,1051]
102.0|[971,1260,1779,1188,3049,370,356,2028,2647]
153.0|[285,3769,4173,2455,2136,2326,2535,4299,790,3805,1541,482]
81.0|[2163,260,538,2185,4552,1]
147.0|[1229,2215,948,740,3806,4352,4285,1390,910,640,1]
145.0|[1234,5,282,4040,4097,2064,2586,1299,1943,1618,640,1879,3090,3146,1618,3033,3418,184,3659,1750,2517,341]
3.0|[4636,1750,3339,3521,196,3341,4459,1299,3382,916,1051,910,781,183]
30.0|[2180,3559,2618,388,34,3049,3423,917,793,1331,1564,803,1486,3287,2653,8,2717,3805,4690,2975,2517,483,1391,483,184,4286,482,910]
113.0|[1374,243,3101,4034,914,4640,1313,2324,4289,3152,2261,3473,2652,1184,1181,641,2388,781,640]
196.0|[1821,4086,170,4325,1064,2109,3424,4713,2583,4760,5,3473,3033]
198.0|[1821,4086,2583,4325,1064,2109,3424,4713,170,4760,5,3473,3033]
186.0|[801,1969,2729,1420,2583,135,4498,3044,1619,4037,2913,10,1390,910,1,1937,183]
192.0|[775,50,1937,1051]
182.0|[2608,612,941,3943,2190,3283,358,910,6,183]
179.0|[2790,1,341,3090,2786,1942,2859,2850,768,2388,1686,640,2108,2918,797,1051,1051]
181.0|[516,768,2729,1942,2790,2859,808,2786,2388,3090,341,2850,1]
174.0|[511,700,4082,1302,209,1193,600,1317,4640,2036,4588,3288,2112,1822,3944,4691,1622,2325,1938,341,1469,3849]
163.0|[2255,2458,2654,4249,782,910,3985,491,2458,183,1300,3176,1056,1055,934,2107,938,184,298,1390,1879,3805,3762,643,188,658,3805]
165.0|[945,658,3997,3490,938,2528,3805,298,934,1056,184,2107,1390,3805,643,1055,3762,188,1879]
165.0|[3762,2528,938,934,3805,3805,3997,298,658,1055,2107,643,1879,1390,184,188,1056,2,375,482,640,3849,1962,4092,2388,641,2181,208,1180]
161.0|[2107,934,188,184,1390,938,1055,298,643,1879,2528,3805,3490,945,3762,3805,1056,658,2651,341,1054,2724,4459,1,342,1180]
150.0|[1161,2463,1775,520,1950,1753,1941,1,1]
144.0|[1289,690,4459,2651,2724,341,1054,342,1180,1]
149.0|[1161,2463,1775,520,1950,1753,1941,1,1]
145.0|[2649,1840,260,110,4562,3383,3560,1826,4325,1472,10,3474,2717,4352,484,1185,4801,183,183,1]
138.0|[2480,2413,2739,590,2048,352,2032,3849,3988,3553,640,183]
133.0|[590,2048,3849,3988,3553,2413,183,640,1390,4527,1937,2975,1700,2868,189,4717,4779,1308,3291,785,3556,910]
129.0|[1475,4082,2029,185,3148,1,183,1478,260,3631,910,2267,3985,3659,3851,27,109,3902,910,10,205,4779,189,1937,1390,3291,3556,2975,785,910,1308]
130.0|[3631,3902,109,10,4399,205,1475,260,2267,1478,3851,27,185,910,3148,2029,4082,910,3659,3985,1,183]
85.0|[2267,185,260,3985,3148,4399,910,10,1478,2029,3631,4082,3659,3851,27,3902,183,910,1,2983,3285,686,482,4288,1390,342,4821,3418,4393,2028,2651,1089,3706]
185.0|[2608,6,183,3283,3943,2190,612,910,2107,782,188,3985,934,184,1300,1390,1055,183,3762,2255,1056,2458,643,491,910,2458,3805,1879]
103.0|[482,3830,278,2793,1686,1542,1392,2851,342,1067,1542,1051,2651,4288,4148,4393,1390,3418,3285,4821,482,342,3706,2028]
41.0|[690,1054,1180,4459,2724,342,341,1,2651,945,1055,3997,1056,2107,3490,3762,3805,1879,934,643,1390,938,184,2528,188,658,3805]
161.0|[4459,1,2724,341,342,2651,1054,1180,690,1056,2107,3762,2528,658,1879,188,945,1055,938,298,184,934,643,3997,1390,3805,3805]
66.0|[1937,482,511,1317,1302,3947,1938,3849,1469,4496,2036,4640,3944,4612,640,640,1193,3805,3560,1622,1822,4588,700,209,4691,341,4082,3288,2112,2325,1420,4037,4498,2729,183,910,1390,2913,1937,3044,1,1969,2583,10,1619,801]
103.0|[3147,435,502,1827,1,3947,1937,3805,2458,1236,517,4496,521,640,1750,3519,4357,2033,640,2850,4612,482,2461,1051,1472,2649,3560,183,1185,484,4352,10,3383,1,2717,3474,4801,183]
152.0|[1753,1950,2463,1941,1,1161,520,1,2654,782,2255,1470,4553,1,3985,183,491,2859,2458,2649,4171,3146,1300,2396,4249,3757,910,3388,2458]
97.0|[1882,277,2455,2330,3039,3556,4611,2875,4035,1,185,1180,341,3849,2180,3146,2028,1541,4299,2136,790,2326,2455,482,3805,4173]
122.0|[3944,1193,1302,2112,3288,511,1938,1317,2325,700,209,3849,1622,4082,4588,2036,1822,4691,341,4640,1469,2388,2647,2326,444,2109,4083,2518,4356,3474,1,1618,3283,2028]
126.0|[2859,1,3146,2396,4171,3757,3388,3105,2649,4366,1470,4553,824,444,4356,3381,1,2028,2647,2388,3285,3474,2109,1618,3283,193,1541,3381]
161.0|[183,188,2654,2458,934,643,1390,3176,3985,910,2107,782,1056,3762,658,2458,184,1055,298,1300,2255,3805,183,2654,4249,2859,910,2458,4171,1470,4553,491,3146,3985,2458,3757,2255,1300,2649,1,782]
167.0|[298,2107,782,2654,3762,1300,1056,934,2458,188,4249,491,3805,643,910,183,1055,2255,658,1390,938,184,1879,2458,3805,3985,3264,1542,1067,342,1051,2793,2851,482,1686,1542,1392]
115.0|[2729,2913,1937,10,1,1969,1390,1420,910,4037,3044,801,1619,4498,2583,183,640,282,3659,2586,3090,5,184,1618,2517,4097,3418,1943,1299,341]
10.0|[1753,1941,1775,520,1,1,2463,1950,3762,1879,658,1390,2528,184,938,945,3490,934,1056,188,643,3805,2107,3997,1055,3805]
138.0|[1937,1308,4527,2048,1390,785,183,590,2868,1700,4717,2413,4779,3291,910,3849,3553,189,3988,3556,502,1750,3147,2033,3805,1937,1051,640,1,482,2850,640]
55.0|[4040,1234,3033,3659,2517,640,4097,5,1943,3090,2064,1750,3146,341,1618,3418,184,1618,1879,2586,1299,2868,1390,4779,183,1308,3556,3553,1700,640,189,785,1937,4717,2048,2975,4527,3988,3849,3291,910]
104.0|[2786,342,2793,482,1067,808,2850,1,2729,2851,1542,2790,516,3830,1542,3090,2859,341,2388,1686,1392,1942,1051,1542,1686,2729,482,808,2850,2851,278,2388,342,341,3090,1542,1392,2786,1051,1]
46.0|[4285,1,640,910,1229,948,3806,4352,2215,1390,797,2786,2388,2859,1686,3090,1942,2850,1051,2790,2918,341,1,640,2108,1051]
99.0|[2458,640,3564,4612,2033,3805,4357,435,640,521,3147,2850,502,1937,482,1827,4496,1051,1750,3519,2461,517,1,3947,4779,4527,910,1937,2975,2048,3291,3849,4717,3553,189,3556,1308,640,183,3988,1390,785]
34.0|[183,2190,3283,358,2608,3943,910,6,941,3097,689,1541,2185,187,914,4811,1882,913,4668,1880,1206,3,781]
166.0|[2190,6,3943,941,910,3283,2608,183,358,1055,4459,1,184,1056,938,1054,643,934,2528,298,3805,2724,1180,2107,3805,342,1390,1879,188,341,2651]
17.0|[1775,1,1950,1753,2463,1,520,1941,4299,2535,2455,1541,4173,2326,482,3769,3805,2136,790]
24.0|[2790,516,2729,2859,2850,2388,1,3090,341,808,1942,2786,193,1750,1618,2388,2982,4356,2326,2028,386,2518,2109,3283,651,4146,824,3474,4083,1541,3381,3285,2647,1,3381]
31.0|[1937,50,1051,2583,4760,5,1064,4086,4713,1821,3033,3424,2109,3473,4325]
