188.0, 4586,320,3768,4355,649,1622,4612,4715,676,1198,3946,782,2257,2388,2255,910,183,1
183.0, 617,3912,2916,3216,2395,1473,1051,3033,3553,484,1054,1,341
180.0, 317,4760,1766,1487,814,2390,2037,4463,1063,4458,1618,1051,1301,910,1180,183
176.0, 468,927,4224,3710,483,2325,184,4353,4352,2717,2184,1390,484,3202,1879,3943,3516,640,482,1
173.0, 1174,520,2521,1062,1181,2717,910,1,910,341,1
166.0, 1207,463,4083,1067,4427,920,795,2652,1830,2399,2913,4555,3516,3382,2980,2982,4250,2258,2975,4034,2977,2255,2107,1
164.0, 4354,123,2200,1723,3901,4318,4529,3039,36,2648,910,3381,1751,640,1
167.0, 69,2597,796,461,1391,2977,3899,3419,1617,910,1937,341
158.0, 601,4431,1335,841,4690,1752,1542,3147,3146,3609,1051,4249,184,1879,785,4284,341,341,1
157.0, 3825,458,2979,3814,3204,353,10,2722,1055,1541,781,3805,1617
154.0, 2850,1166,9,1495,3951,2789,4131,641,3033,2
152.0, 561,3723,117,3147,4096,4398,2031,3768,923,1051,1937
150.0, 455,1103,2918,2531,1305,51,1475,2389,910,3659,910,1541,3943,1469,1
143.0, 886,4623,3256,486,3146,1471,2647,910,1,1
140.0, 2755,4035,494,492,3517,4556,588,499,4589,7,4093,3209,348,3147,1393,9,1472,485,484,483
136.0, 3146,103,4297,1128,4354,1391,2721,1551,522,1751,3614,3809,2655,12,3339,1469,4779,2575,1180
124.0, 1053,1076,4653,2673,1077,100,3255,2114,1181,206,2033,4353,4082,4801,3091,7,781,3147,2389,2647
123.0, 282,1733,3033,362,201,3247,1818,2258,1618
124.0, 710,4136,2479,3613,282,1065,2202,23,1688,498,3246,1937,1390,641,1
95.0, 4691,1880,3382,1263,785,3474,1879,1184,3246,1188,2575,1180,1622,3053,4440,641,3,1390,496,3091
183.0, 1068,3851,342,1056,2975,2324,2388,2,1,2395,3033,1473,341,1051,1054,3553,2916,3912,617,484
47.0, 1618,1733,2258,1818,362,3247,3033,201,649,183,3768,676,2255,4355,2388,1622,1,3946,1198,4612,782,910,4715,2257,4586
90.0, 1301,1618,2390,4458,2037,1487,1180,4463,4760,814,1063,183,1051,910,1766,522,1469,1128,12,3809,1391,1751,2721,1180,4297,2575,2655,4779,1551,3614,3339,4354,3146
148.0, 2389,1541,3659,2531,1469,455,1,1305,910,3943,1103,1475,2918,910,1051,1542,4249,785,341,341,3147,3146,4690,1,1879,4431,3609,4284,184,1752
121.0, 1196,2649,4048,3090,4085,1051,1563,1390,1,3430,2850,1180,2575,496,1390,641,438,3091,3,4648,1622
78.0, 2479,1,498,4136,1065,1390,23,710,1937,3613,1688,3246,641,2202,1,4353,2717,2184,4352,4224,640,2325,3202,184,483,484,3943,3710,1879,927,482,1390,3516
132.0, 3851,1056,2388,2975,342,2324,2,1068,103,1128,522,3809,3614,1180,1551,3339,1391,3146,2721,4297,1751,2575,1469
86.0, 928,4714,1053,2390,640,2718,183,4,987,4035,4427,1190,1,341,841,1051,4249,4284,341,1752,1335,1542,4690,3609,1879,785,184,3146,4431,3147
106.0, 2755,348,4035,494,3209,483,499,4556,4589,4093,7,485,484,9,3147,492,3517,1393,1472,781,2038,184,1063,1821,3425,911,2915,429,2975,2648,643,1051
8.0, 2344,2041,1184,1051,4359,3288,2325,2655,1698,641,1941,1623,2717,2184,3943,482,1,2325,4224,1879,3202,640,3710,3516,483,484,927,1390,4353,184,4352
137.0, 3614,4779,2655,522,1391,2721,3809,1751,3339,12,1469,103,4297,3146,2575,1180,1551,4354,1077,781,2389,2033,7,1053,3255,2647,1181,3147,4353,2114,2673,3091,206,4801,4082,1076
91.0, 9,4131,2,2789,2850,3951,3033,641,1495,945,2647,1180,2107,3992,718,4595,1390,1938,2980,3911,4401,1686
84.0, 4427,928,4714,4,640,4035,2718,1053,183,987,2390,1190,4648,1622,3091,641,2575,3,3053,1180,1390,496,4440
126.0, 4440,3091,438,496,1622,2575,641,1180,3,3053,1390,4297,3339,2721,1469,3146,1180,2575,1391,4779,1751
110.0, 4780,3661,21,3340,1541,1317,1344,4459,4781,3338,341,432,3246,2255,341,1473,2916,1051,3912,1,2395,3033,3553,1054,484
192.0, 987,147,1190,2390,640,4035,928,183,2655,1051,2325
27.0, 500,4458,1180,781,2,14,482,640,1182,2,2338,1951,3166,652,1228,3034,184,2390,3,1390,3849,5,1471,2647,3256,1,4623,1,486,910,3146
70.0, 69,2597,3899,341,1617,3419,1937,1391,2977,910,796,3338,2056,1541,2255,3661,3340,1344,4781,21,1413,1317,3246,4459,4780,341
109.0, 8,2717,2388,430,913,3146,4355,4583,382,3553,3609,2851,2029,1053,910,4034,61,3757,3949,483,341,1,2722,484,2577,407,4524,4140
143.0, 1505,2039,1879,1880,3474,2197,3813,3520,1184,1481,785,2793,3246,664,1188,3382,4691,492,1472,4035,3147,485,588,483,1393,499,9,7,348,484
147.0, 117,1051,4398,2031,1937,923,4096,3768,3147,3723,4583,1180,2028
83.0, 987,1427,1879,1541,3423,2324,3149,4430,3381,482,1401,2787,2850,3473,1542,1623,2344,1051,1941,3288,1184,4359,2325,641,2655,2041,1698
31.0, 2850,641,3951,4131,2789,1495,9,2,3033,1299,4142,4429,1182,916,3,1230,1961,1827,1,3901,1881,3807,3146,1817,1469
121.0, 1469,3146,1230,1881,4142,1827,1299,4429,1148,1182,1817,3,916,3807,1,4821,2850,2028,183,3283
192.0, 1055,3204,1541,3814,781,2722,10,2979,1617,3825,3805,353,640,147,4035,4,928,183,4714,2718,1190,4427,2390,1053
0.0, 341,2916,2395,484,3216,3553,1473,3033,3912,1051,1,1054,2028,4583,1180
163.0, 1391,3419,341,2977,461,910,69,1617,3899,1937,1830,2913,2975,795,2399,2255,2652,2977,4427,3382,4250,2107,1,4034,3516
41.0, 640,4358,1470,2068,4583,1686,482,483,395,190,345,783,1751,3475,640,4555,4427,2258,2913,3516,4034,2107,1067,2652,2980,4083,920,795,3382,2975,4250,1207,2255,1,2399,2977,1830,2982
88.0, 484,9,3517,499,4589,3209,4093,3147,2755,492,348,483,1472,4556,1393,4035,7,494,485,2721,1391,1128,1551,4354,3614,1469,2575,1751,2655,3146,1180,3339,4779,12,3809
164.0, 1180,2028,4583,796,461,341,1937,910,3899,2597,2977,3419,1391,1617
50.0, 184,341,785,1051,4284,341,4690,841,1752,1,3146,4431,3147,4249,1335,3609,1879,1542,1051,3553,1473,2395,3033,1,341,3216,484,1054,3912,2916
74.0, 1065,1937,641,498,1,3613,2479,4136,1390,3246,1688,710,23,1643,4358,1686,2068,640,483,640,345,4583,1751,3475,190,783,1470,482
16.0, 4651,3553,913,2388,1053,2851,2717,382,3675,3609,8,3146,4583,2029,4783,3993,4355,3421,2647,3146,910,4623,3256,486,1471,1,1
8.0, 1,920,1830,2399,3382,2980,2258,2107,2975,4034,4427,1067,4083,2913,3516,4250,2255,2977,1207,795,2652,2982,4555,3943,482,4224,3710,483,3202,927,1,484,2184,1879,4352,640,184,3516,2325,4353,1390,2717
134.0, 522,1180,3614,12,4779,2575,103,1469,1751,1128,3339,3809,1551,2721,1391,3146,2655,4354,1,1390,1065,2202,1688,4136,641,3246,23,1937
9.0, 1622,4586,1,910,676,2257,3768,2388,2255,782,649,4612,4715,4355,1198,3946,183,1180,4583,2028
64.0, 1054,484,1051,1473,1,341,3553,2395,3912,3033,3216,2916,2977,1937,1391,2597,341,796,3899,69,3419,1617,910
94.0, 1879,1335,1752,341,841,3146,184,1,3609,1051,785,3147,4690,4431,341,4249,1542,4284,2390,1190,4427,4035,183,987,4,4714,1053,2718,640,928
3.0, 4048,1563,1196,1051,2850,4085,1390,1,3090,2649,3430,1051,341,3553,3216,1473,2395,1054,484,3033,2916,1,3912
110.0, 4651,3675,430,382,4355,3993,4783,3609,2029,913,None,3421,4583,3553,2388,3146,8,1053,2717
117.0, 736,3166,1228,2053,2,1182,5,1180,1951,1390,184,500,4458,2,482,3034,3849,2390,2338,3,652,781,14,640
60.0, 3985,2511,1568,3423,485,3944,4354,3381,3897,1817
38.0, 4373,3473,1837,1584,498,None,781,1311,204,1686,193,910,2,3090,2388
3.0, 4612,4777,2269,3612,1077,920,490,1051,483,2576,2851,3664,2517
67.0, 3524,2779,3422,2981,2990,3,1883,2107,640,3148,1180,1,1
40.0, None,1961,3901,1230,4142,1817,1881,1827,4429,2575,3807,910,3146,916,1182,3,1299
53.0, 1240,386,658,1904,1077,2578,2818,2465,4253,3204,3608,1205,4665,3147,1544,2718,3553,640,4352,1937
56.0, 2971,4358,3901,4783,1055,4779,2517
168.0, 1207,463,4083,1067,4427,920,795,2652,1830,2399,2913,4555,3516,3382,2980,2982,4250,2258,2975,4034,2977,2255,2107,1
23.0, 2064,4236,4141,None,4464,4646,3338,3473,2977,919,4170,3473,482
93.0, 4595,1215,945,718,2980,3992,2344,4401,3911,2107,1938,1686,2647,1390,1180
49.0, 4597,2411,1987,4493,206,3479,341,2723,187,650,202,498,1056,2997,1390,184,3418,3428,1
30.0, 4232,None,1856,1096,4284,1833,3765,3897,4801,None,1051,1051
80.0, 2816,1604,646,None,1820,928,3949,3555,915,3419,3035,4035,482,341,1051
13.0, 3033,4082,4820,1757,6,3947,1051,1819,1690,3608,485,3608,3146,781,640,483
113.0, 4170,94,None,1062,972,2458,4132,13,2179,2255,183,1180
102.0, 4048,None,3430,2201,1196,2649,4085,2028,3090,2850,1051,1
57.0, 2500,None,953,3039,3770,546,3095,2723,3339,1471,1880,487,483,2717,2029,183,640
38.0, 1773,2205,1433,3001,2575,4767,4136,2720,3553
196.0, 160,789,1317,2191,4326,2390,3390,4,649,2652,186,2255,2517,1051
33.0, 3079,3212,3566,2032,202,2725,2928,3477,2390,3421,1894,3661,3246,3246,643,1395,4034,640,482,1
198.0, 160,2527,954,2579,4584,3520,3609,1071,4318,3558,2722,2787,2717,1182,3852,1944,1052,4035,4458,3706,482,482,1180,1
67.0, 2314,2417,2263,2580,2392,14,3285,2457,2577,3,3758,187,186,2388,1
178.0, 40,1042,4319,3897,930,917,4285,2108,195,788,4211,485,4493,1753,4395,3147,2456,2576,2913,482,640
21.0, 3738,3973,3713,3517,4641,781,483,910,1051,1051
49.0, 1408,1213,1589,1648,4437,4763,3152,2326,3037,2111,3854,485,2650,4612,1751,483,4034,1938,186
108.0, 3858,1884,4704,4641,1200,3953,272,1196,1542,2982,1880,2390,646,482,183
14.0, 4758,2329,4613,1620,2520,3758,2324,1686,341,782,1617,341,1
30.0, 4138,3460,2054,2799,2595,3046,642,2648,921,183,2393,3661,2030,3757,1621,3556,3090,1053,3090,341,183,482
76.0, 3496,490,3660,1603,1548,2577,1051,1055,1390,2850,2913,341,482,1
169.0, 4095,125,3537,3555,4353,3708,4761,1824,37,644,3707,6,3805,486,640,910,183,910
16.0, 2197,364,4304,3156,3211,1068,1543,1842,3339,4722,4253,13,4084,4638,2117,8,2,2717,646,4584,3516,1,183
23.0, 4157,3182,680,4036,3202,3090,2107,3473,1687,4354,2107,2647,2456,781,1299,1
186.0, 2341,3176,139,1062,3660,1299,1751,1759,346,194,4821,3418,781,1817,2179,910,1
56.0, 3639,3575,4132,246,2139,1304,32,2983,4524,4211,350,482,2787,2913,343,1939,2850
126.0, 2718,3523,2936,581,3000,545,3709,3762,1550,2789,2850,1180,483,184,2
71.0, 3682,4269,3716,552,4181,4557,1688,1474,1751,2108,640
101.0, 4706,1687,1068,87,1629,1214,39,3034,1621,1301,1299
57.0, 4570,371,405,512,2850,2290,656,2112,1689,208,785,2391,1054,3338,1879,348,2032,1183,1618,641,3202
197.0, 160,2527,954,2579,4584,3520,3609,1071,4318,3558,2722,2787,2717,1182,3852,1944,1052,4035,4458,3706,482,482,1180,1
197.0, 160,789,1317,2191,4326,2390,3390,4,649,2652,186,2255,2517,1051
191.0, 1053,147,4714,987,2390,928,1190,640,4427,4,4035,2718,183
193.0, 987,147,1190,2390,640,4035,928,183,2655,1051,2325
190.0, 1055,3204,1541,3814,781,2722,10,2979,1617,3825,3805,353,640,147,4035,4,928,183,4714,2718,1190,4427,2390,1053
184.0, 4586,320,3768,4355,649,1622,4612,4715,676,1198,3946,782,2257,2388,2255,910,183,1
184.0, 2341,3176,139,1062,3660,1299,1751,1759,346,194,4821,3418,781,1817,2179,910,1
174.0, 617,3912,2916,3216,2395,1473,1051,3033,3553,484,1054,1,341
180.0, 1068,3851,342,1056,2975,2324,2388,2,1,2395,3033,1473,341,1051,1054,3553,2916,3912,617,484
172.0, 317,4760,1766,1487,814,2390,2037,4463,1063,4458,1618,1051,1301,910,1180,183
171.0, 40,1042,4319,3897,930,917,4285,2108,195,788,4211,485,4493,1753,4395,3147,2456,2576,2913,482,640
166.0, 468,927,4224,3710,483,2325,184,4353,4352,2717,2184,1390,484,3202,1879,3943,3516,640,482,1
165.0, 1174,520,2521,1062,1181,2717,910,1,910,341,1
159.0, 4095,125,3537,3555,4353,3708,4761,1824,37,644,3707,6,3805,486,640,910,183,910
150.0, 1207,463,4083,1067,4427,920,795,2652,1830,2399,2913,4555,3516,3382,2980,2982,4250,2258,2975,4034,2977,2255,2107,1
156.0, 69,2597,796,461,1391,2977,3899,3419,1617,910,1937,341
154.0, 1207,463,4083,1067,4427,920,795,2652,1830,2399,2913,4555,3516,3382,2980,2982,4250,2258,2975,4034,2977,2255,2107,1
155.0, 4354,123,2200,1723,3901,4318,4529,3039,36,2648,910,3381,1751,640,1
155.0, 1180,2028,4583,796,461,341,1937,910,3899,2597,2977,3419,1391,1617
154.0, 1391,3419,341,2977,461,910,69,1617,3899,1937,1830,2913,2975,795,2399,2255,2652,2977,4427,3382,4250,2107,1,4034,3516
138.0, 641,3033,9,2850,4131,2,2789,1495,3951,3723,923,3147,1051,1180,1937,4583,2031,4096,2028,4398,117,3768
113.0, 1180,2655,3614,1751,3339,103,2575,4779,12,1128,2721,3146,522,3809,1551,4354,1391,1469,1182,1944,482,4318,3706,1071,4035,2787,4584,482,3852,1180,1052,2722,3558,1,2579,2527,3520,4458,3609,2717
102.0, 2575,1180,3339,1469,3053,1180,1391,3091,3,3146,1390,2721,641,496,4297,1622,438,4779,2575,1751,1391,69,3899,910,3419,1937,796,1617,341,2977
136.0, 2913,917,4211,485,4395,4319,788,2456,2108,1753,3897,3147,482,40,640,4285,195,930,4493,2576,1180,4583,4398,2031,3768,3723,117,1051,4096,1937,3147,923,2028
120.0, 1,486,1471,1,886,2647,3256,3146,910,496,4648,3090,1622,1051,4085,2850,2649,1390,3,2575,641,1196,1390,1180,1,3091
36.0, 3033,1054,2395,3553,1473,484,1,2916,3216,341,3912,1051,1879,1184,4035,3813,2039,2793,1188,499,1481,1505,485,664,9,3520,1880,4691,3382,492,483,785,348,3474,484,3147,1472,3246,1393,7,2197
134.0, 910,2521,910,2717,1062,520,1,341,1,1181,2028,3147,1937,117,2031,1051,3768,4583,4398,4096,1180,923,3723
19.0, 2652,2399,2980,920,2107,2982,3516,2255,1830,1,1067,2975,2977,3382,4555,4250,4034,4083,4427,1207,2913,795,2258,195,2576,482,40,485,1753,930,2108,3147,2456,4285,4319,4211,640,2913,4493,4395,917,788,3897
2.0, 1937,923,4583,3768,3723,3147,2031,1180,2028,1051,4398,4096,4326,186,649,2517,1317,1051,2255,789,2390,4,2191,2652,3390
141.0, 4583,2597,796,910,1617,1391,3899,2977,2028,1180,3419,341,1937,1166,2789,9,4131,641,3033,3951,2,2850
78.0, 4714,4427,1190,2390,4035,1053,928,987,4,640,2718,183,1733,201,362,2258,1618,3033,3247,1818
190.0, 1391,1617,3419,3899,4583,1937,910,2597,2977,341,796,2028,1180,1190,147,2325,4035,1051,2390,183,928,640,2655
145.0, 796,2977,69,3419,1937,3899,2597,1391,1617,910,341,1055,3204,353,781,2722,10,458,2979,1617,1541,3805
39.0, 1751,640,4318,3901,2200,1723,910,4529,3039,36,1,3381,4354,2648,10,2722,1541,3814,3805,3825,2979,1617,353,781,1055,3204
105.0, 4318,3609,3706,482,1944,4035,1182,3558,4584,2717,1180,2527,2579,2787,4458,1071,3520,482,3852,2722,1052,1,954,1065,282,1390,3613,1,4136,2202,1937,1688,23,3246,641,2479,498
157.0, 920,1830,4034,2107,2975,2652,4555,2977,2913,2258,1067,2399,3382,2980,2982,4427,1207,795,463,2255,4083,1,3516,3246,1390,2575,1180,3146,1469,641,1937,1,1391
85.0, 4096,3147,3768,3723,4398,1937,923,1051,2031,561,3768,4398,923,3147,3723,1051,2031,4096,1937
180.0, 3851,617,3553,2395,1056,2388,2,2324,484,3033,1473,342,2975,1051,1054,2916,1,341,3147,4096,3723,1051,1937,2031
131.0, 3768,4583,117,2028,4398,2031,4096,923,1051,1937,1180,3147,3723,2,1495,3951,4131,2850,2789,9,3033,641
1.0, 3033,3553,3912,1473,3216,341,1054,1,1051,484,2395,2916,2258,2975,3382,2399,795,2913,2107,2652,1,4083,4555,4034,2977,2255,4427,3516,2982,2980,1830,1067,1207,4250,920
7.0, 10,1055,3825,781,2979,1541,3204,3805,2722,1617,3814,353,910,2390,4458,183,2037,814,1301,1051,1618,1766,1180,1487,1063,4463,4760
28.0, 2,3912,2916,1,342,484,2324,1068,1473,341,2395,2975,3033,3851,3553,1056,1051,2388,1054,1071,4318,482,3609,3520,4035,1944,1182,1180,4584,3706,4458,1052,3558,2579,3852,2527,1,2722,2787,954,2717,482
19.0, 1181,910,910,1,520,1,341,2717,2521,1062,910,781,1817,3660,2341,1751,1062,346,1759,3176,194,3418,4821,1,2179,1299
106.0, 184,2936,2,581,1550,483,3709,1180,3762,2850,2789,2718,2652,4034,3382,2982,1067,2975,795,1,1830,920,2258,2977,4555,3516,4250,4427,1207,2399,2980,2255,2107,2913,4083
72.0, 4035,1190,4,640,987,183,4714,2718,928,1053,4427,2390,910,3943,1,2531,910,1475,1541,3659,51,1103,2918,2389,1469,1305
77.0, 183,928,987,2390,4035,4714,4,4427,1190,2718,1053,640,2982,2258,1,2977,4555,2107,3382,3516,4083,2652,795,4034,1830,1067,2399,2913,4250,1207,920,2255,4427,2975,2980
41.0, 3825,3204,3814,3805,10,353,2722,2979,1617,781,1541,1055,910,2531,1,3659,1469,1475,1305,1103,2389,2918,3943,1541,910,51
83.0, 2721,1180,3146,1469,3614,1391,4354,12,2655,522,4297,3809,4779,3339,1551,1128,1751,2575,4761,644,910,640,3708,37,6,3707,486,4095,3805,4353,183,3555,910,1824
81.0, 4779,4354,1551,1128,2575,522,4297,3614,1391,1180,3809,3339,3146,2655,1469,12,1751,2721,9,484,2197,785,3474,1481,348,483,1879,3382,3520,1184,1393,4035,3813,1472,3147,1880,664,3246,499,2039,7,2793,492,485,4691,1188
9.0, 1751,1180,3053,3146,1391,1390,2575,1469,3091,4297,4779,641,1180,3,3339,2575,2721,4440,496,1622,1053,928,1541,4714,3204,1190,3825,4,353,4035,3805,2390,183,2979,3814,781,2722,1617,1055,2718,640,4427,10
180.0, 3216,1473,1054,3033,617,341,1051,1,484,2916,2395,3553,522,1056,3146,1391,1751,2975,342,2324,2,1469,1180,3614,1551,2721,3339,2575,2388
